order_book_id,trading_hours,market_tplus,symbol,exchange,abbrev_symbol,round_lot,type,de_listed_date,listed_date,status,index,base_date,base_point,underlying_symbol
931552.INDX,"09:31-11:30,13:01-15:00",0.0,中证1-3年国债指数,,1-3NGZ,1.0,INDX,0000-00-00,2020-08-03,Active,1785.0,2007-12-31,100.0,
931553.INDX,"09:31-11:30,13:01-15:00",0.0,中证0-1年国债指数,,0-1NGZ,1.0,INDX,0000-00-00,2020-08-03,Active,1784.0,2007-12-31,100.0,
931554.INDX,"09:31-11:30,13:01-15:00",0.0,中证长江保护主题指数,,CJBH,1.0,INDX,0000-00-00,2020-08-19,Active,1792.0,2014-06-30,1000.0,
931555.INDX,"09:31-11:30,13:01-15:00",0.0,中证新能源动力电池主题指数,,XNDC,1.0,INDX,0000-00-00,2015-06-11,Active,717.0,2014-12-31,1000.0,
931557.INDX,"09:31-11:30,13:01-15:00",0.0,中证苏锡常发展主题指数,,SXCZ,1.0,INDX,0000-00-00,2020-08-27,Active,1801.0,2014-12-31,1000.0,
931558.INDX,"09:31-11:30,13:01-15:00",0.0,中证无锡发展主题指数,,WXZS,1.0,INDX,0000-00-00,2020-08-27,Active,1798.0,2014-12-31,1000.0,
931559.INDX,"09:31-11:30,13:01-15:00",0.0,中证苏银理财长三角创新指数,,SYLCCSJ,1.0,INDX,0000-00-00,2020-08-27,Active,1800.0,2014-12-31,1000.0,
931566.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债隐含评级AAA+指数,,XYZYHAAA+,1.0,INDX,0000-00-00,2020-09-07,Active,1802.0,2016-12-31,100.0,
931567.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债隐含评级AAA指数,,XYZYHAAA,1.0,INDX,0000-00-00,2020-09-07,Active,1803.0,2016-12-31,100.0,
931568.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债隐含评级AAA-指数,,XYZYHAAA-,1.0,INDX,0000-00-00,2020-09-07,Active,1804.0,2019-05-31,100.0,
931569.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债隐含评级AA+指数,,XYZYHAA+,1.0,INDX,0000-00-00,2020-09-07,Active,1805.0,2016-12-31,100.0,
931570.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债隐含评级AA指数,,XYZYHAA,1.0,INDX,0000-00-00,2020-09-07,Active,1806.0,2016-12-31,100.0,
931571.INDX,"09:31-11:30,13:01-15:00",0.0,中证非银行可转换债券质量指数,,FYZZZL,1.0,INDX,0000-00-00,2020-09-07,Active,1808.0,2002-12-31,100.0,
931572.INDX,"09:31-11:30,13:01-15:00",0.0,中证非银行可转换债券50指数,,FYZZ50,1.0,INDX,0000-00-00,2020-09-07,Active,1807.0,2002-12-31,100.0,
931573.INDX,"09:31-11:30,13:01-15:00",0.0,中证港股通科技指数,,GGTKJ,1.0,INDX,0000-00-00,2014-05-21,Active,413.0,2014-12-31,1000.0,
931574.INDX,"09:31-11:30,13:01-15:00",0.0,中证香港科技指数,,GGKJ,1.0,INDX,0000-00-00,2013-05-21,Active,250.0,2014-12-31,1000.0,
931575.INDX,"09:31-11:30,13:01-15:00",0.0,中证沪港深物联网主题指数,,SHSWLW,1.0,INDX,0000-00-00,2015-07-31,Active,776.0,2012-12-31,1000.0,
931576.INDX,"09:31-11:30,13:01-15:00",0.0,中证中信中高信用证券公司高收益债指数,,ZZZXZGQSZ,1.0,INDX,0000-00-00,2020-10-23,Active,1811.0,2014-12-31,100.0,
931579.INDX,"09:31-11:30,13:01-15:00",0.0,中证东方红优势成长指数,,DZYSCZ,1.0,INDX,0000-00-00,2020-11-09,Active,1816.0,2009-12-31,1000.0,
931580.INDX,"09:31-11:30,13:01-15:00",0.0,中证沪港深游戏及文化传媒指数,,SHSYXCM,1.0,INDX,0000-00-00,2015-05-13,Active,704.0,2014-12-31,1000.0,
931581.INDX,"09:31-11:30,13:01-15:00",0.0,中证周期稳健成长50指数,,ZQWJCZ50,1.0,INDX,0000-00-00,2017-10-18,Active,1071.0,2013-12-31,1000.0,
931582.INDX,"09:31-11:30,13:01-15:00",0.0,中证数字经济主题指数,,SZJJ,1.0,INDX,0000-00-00,2020-11-09,Active,1818.0,2016-12-30,1000.0,
931583.INDX,"09:31-11:30,13:01-15:00",0.0,中证沪港深数字经济主题指数,,SHSSZJJ,1.0,INDX,0000-00-00,2020-11-09,Active,1819.0,2016-12-30,1000.0,
931585.INDX,"09:31-11:30,13:01-15:00",0.0,中证卫星导航产业指数,,WXDH,1.0,INDX,0000-00-00,2020-11-09,Active,1815.0,2015-12-31,1000.0,
931586.INDX,"09:31-11:30,13:01-15:00",0.0,中证智选300价值稳健策略指数,,300JZWJ,1.0,INDX,0000-00-00,2020-11-09,Active,1820.0,2004-12-31,1000.0,
931587.INDX,"09:31-11:30,13:01-15:00",0.0,中证智选500价值稳健策略指数,,500JZWJ,1.0,INDX,0000-00-00,2020-11-09,Active,1821.0,2004-12-31,1000.0,
931588.INDX,"09:31-11:30,13:01-15:00",0.0,中证智选1000价值稳健策略指数,,1000JZWJ,1.0,INDX,0000-00-00,2020-11-09,Active,1822.0,2004-12-31,1000.0,
931589.INDX,"09:31-11:30,13:01-15:00",0.0,中证智选300成长创新策略指数,,300CZCX,1.0,INDX,0000-00-00,2020-11-09,Active,1823.0,2004-12-31,1000.0,
931590.INDX,"09:31-11:30,13:01-15:00",0.0,中证智选500成长创新策略指数,,500CZCX,1.0,INDX,0000-00-00,2020-11-09,Active,1824.0,2004-12-31,1000.0,
931591.INDX,"09:31-11:30,13:01-15:00",0.0,中证智选1000成长创新策略指数,,1000CZCX,1.0,INDX,0000-00-00,2020-11-09,Active,1825.0,2004-12-31,1000.0,
931592.INDX,"09:31-11:30,13:01-15:00",0.0,中证医疗科技指数,,YLKJ,1.0,INDX,0000-00-00,2020-11-09,Active,1817.0,2014-12-31,1000.0,
931593.INDX,"09:31-11:30,13:01-15:00",0.0,中证科技领先指数,,KJLX,1.0,INDX,0000-00-00,2020-12-22,Active,1840.0,2014-06-30,1000.0,
931594.INDX,"09:31-11:30,13:01-15:00",0.0,中证卫星产业指数,,WXCY,1.0,INDX,0000-00-00,2020-12-22,Active,1841.0,2015-12-31,1000.0,
931595.INDX,"09:31-11:30,13:01-15:00",0.0,中证申万通胀防御策略指数,,CSSWTZFY,1.0,INDX,0000-00-00,2020-12-22,Active,1842.0,2012-12-31,1000.0,
931596.INDX,"09:31-11:30,13:01-15:00",0.0,中证沪港深张江自主创新50指数,,SHSZJ50,1.0,INDX,0000-00-00,2020-12-18,Active,1831.0,2014-12-31,1000.0,
931597.INDX,"09:31-11:30,13:01-15:00",0.0,中证全球张江自主创新综合指数,,QQZJZZ,1.0,INDX,0000-00-00,2020-12-18,Active,1832.0,2014-12-31,1000.0,
931598.INDX,"09:31-11:30,13:01-15:00",0.0,中证中银证券300ESG指数,,ZYZQ300ESG,1.0,INDX,0000-00-00,2021-03-05,Active,1899.0,2016-06-30,1000.0,
931599.INDX,"09:31-11:30,13:01-15:00",0.0,中证湖南50指数,,HN50,1.0,INDX,0000-00-00,2024-10-30,Active,2560.0,2018-12-28,1000.0,
931600.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债隐含评级投资级指数,,XYZYHTZJ,1.0,INDX,0000-00-00,2021-01-13,Active,1845.0,2016-12-31,100.0,
931601.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债隐含评级高收益指数,,XYZYHGSY,1.0,INDX,0000-00-00,2021-01-13,Active,1846.0,2016-12-31,100.0,
931602.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债0-1年隐含评级AAA+指数,,XYZ0-1YHAAA+,1.0,INDX,0000-00-00,2021-01-13,Active,1847.0,2016-12-31,100.0,
931603.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债0-1年隐含评级AAA指数,,XYZ0-1YHAAA,1.0,INDX,0000-00-00,2021-01-13,Active,1848.0,2016-12-31,100.0,
931604.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债0-1年隐含评级AAA-指数,,XYZ0-1YHAAA-,1.0,INDX,0000-00-00,2021-01-13,Active,1849.0,2019-05-31,100.0,
931605.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债0-1年隐含评级AA+指数,,XYZ0-1YHAA+,1.0,INDX,0000-00-00,2021-01-13,Active,1850.0,2016-12-31,100.0,
931606.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债0-1年隐含评级AA指数,,XYZ0-1YHAA,1.0,INDX,0000-00-00,2021-01-13,Active,1851.0,2016-12-31,100.0,
931607.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债0-1年隐含评级投资级指数,,XYZ0-1YHTZJ,1.0,INDX,0000-00-00,2021-01-13,Active,1852.0,2016-12-31,100.0,
931608.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债0-1年隐含评级高收益指数,,XYZ0-1YHGSY,1.0,INDX,0000-00-00,2021-01-13,Active,1853.0,2016-12-31,100.0,
931609.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债1-3年隐含评级AAA+指数,,XYZ1-3YHAAA+,1.0,INDX,0000-00-00,2021-01-13,Active,1854.0,2016-12-31,100.0,
931610.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债1-3年隐含评级AAA指数,,XYZ1-3YHAAA,1.0,INDX,0000-00-00,2021-01-13,Active,1855.0,2016-12-31,100.0,
931611.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债1-3年隐含评级AAA-指数,,XYZ1-3YHAAA-,1.0,INDX,0000-00-00,2021-01-13,Active,1856.0,2019-05-31,100.0,
931612.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债1-3年隐含评级AA+指数,,XYZ1-3YHAA+,1.0,INDX,0000-00-00,2021-01-13,Active,1857.0,2016-12-31,100.0,
931613.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债1-3年隐含评级AA指数,,XYZ1-3YHAA,1.0,INDX,0000-00-00,2021-01-13,Active,1858.0,2016-12-31,100.0,
931614.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债1-3年隐含评级投资级指数,,XYZ1-3YHTZJ,1.0,INDX,0000-00-00,2021-01-13,Active,1859.0,2016-12-31,100.0,
931615.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债1-3年隐含评级高收益指数,,XYZ1-3YHGSY,1.0,INDX,0000-00-00,2021-01-13,Active,1860.0,2016-12-31,100.0,
931616.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债1-5年隐含评级AAA+指数,,XYZ1-5YHAAA+,1.0,INDX,0000-00-00,2021-01-13,Active,1861.0,2016-12-31,100.0,
931617.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债1-5年隐含评级AAA指数,,XYZ1-5YHAAA,1.0,INDX,0000-00-00,2021-01-13,Active,1862.0,2016-12-31,100.0,
931618.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债1-5年隐含评级AAA-指数,,XYZ1-5YHAAA-,1.0,INDX,0000-00-00,2021-01-13,Active,1863.0,2019-05-31,100.0,
931619.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债1-5年隐含评级AA+指数,,XYZ1-5YHAA+,1.0,INDX,0000-00-00,2021-01-13,Active,1864.0,2016-12-31,100.0,
931620.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债1-5年隐含评级AA指数,,XYZ1-5YHAA,1.0,INDX,0000-00-00,2021-01-13,Active,1865.0,2016-12-31,100.0,
931621.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债1-5年隐含评级投资级指数,,XYZ1-5YHTZJ,1.0,INDX,0000-00-00,2021-01-13,Active,1866.0,2016-12-31,100.0,
931622.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债1-5年隐含评级高收益指数,,XYZ1-5YHGSY,1.0,INDX,0000-00-00,2021-01-13,Active,1867.0,2016-12-31,100.0,
931623.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债3-5年隐含评级AAA+指数,,XYZ3-5YHAAA+,1.0,INDX,0000-00-00,2021-01-13,Active,1868.0,2016-12-31,100.0,
931624.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债3-5年隐含评级AAA指数,,XYZ3-5YHAAA,1.0,INDX,0000-00-00,2021-01-13,Active,1869.0,2016-12-31,100.0,
931625.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债3-5年隐含评级AAA-指数,,XYZ3-5YHAAA-,1.0,INDX,0000-00-00,2021-01-13,Active,1870.0,2019-05-31,100.0,
931626.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债3-5年隐含评级AA+指数,,XYZ3-5YHAA+,1.0,INDX,0000-00-00,2021-01-13,Active,1871.0,2016-12-31,100.0,
931627.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债3-5年隐含评级AA指数,,XYZ3-5YHAA,1.0,INDX,0000-00-00,2021-01-13,Active,1872.0,2016-12-31,100.0,
931628.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债3-5年隐含评级投资级指数,,XYZ3-5YHTZJ,1.0,INDX,0000-00-00,2021-01-13,Active,1873.0,2016-12-31,100.0,
931629.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债3-5年隐含评级高收益指数,,XYZ3-5YHGSY,1.0,INDX,0000-00-00,2021-01-13,Active,1874.0,2016-12-31,100.0,
931636.INDX,"09:31-11:30,13:01-15:00",0.0,中证新型基础设施建设主体信用债指数,,XJJZTXY,1.0,INDX,0000-00-00,2021-01-13,Active,1875.0,2013-12-31,100.0,
931637.INDX,"09:31-11:30,13:01-15:00",0.0,中证港股通互联网指数,,GGTHLW,1.0,INDX,0000-00-00,2021-01-11,Active,1879.0,2016-12-30,1000.0,
931638.INDX,"09:31-11:30,13:01-15:00",0.0,中证香港互联网指数,,GGHLW,1.0,INDX,0000-00-00,2021-01-11,Active,1878.0,2016-12-30,1000.0,
931639.INDX,"09:31-11:30,13:01-15:00",0.0,中证创新药优势成长50指数,,CXYYSCZ50,1.0,INDX,0000-00-00,2021-02-19,Active,1880.0,2014-12-31,1000.0,
931640.INDX,"09:31-11:30,13:01-15:00",0.0,中证0-1年国开债流动性指数,,0-1NGKZL,1.0,INDX,0000-00-00,2021-02-23,Active,1881.0,2013-12-31,100.0,
931641.INDX,"09:31-11:30,13:01-15:00",0.0,中证1-3年国开债流动性指数,,1-3NGKZL,1.0,INDX,0000-00-00,2021-02-23,Active,1882.0,2013-12-31,100.0,
931642.INDX,"09:31-11:30,13:01-15:00",0.0,中证3-5年国开债流动性指数,,3-5NGKZL,1.0,INDX,0000-00-00,2021-02-23,Active,1883.0,2013-12-31,100.0,
931643.INDX,"09:31-11:30,13:01-15:00",0.0,中证科创创业50指数,,KCCY50,1.0,INDX,0000-00-00,2021-06-01,Active,1949.0,2019-12-31,1000.0,
931644.INDX,"09:31-11:30,13:01-15:00",0.0,中证800红利指数,,800HL,1.0,INDX,0000-00-00,2024-03-15,Active,2473.0,2013-12-31,1000.0,
931645.INDX,"09:31-11:30,13:01-15:00",0.0,中证1000红利指数,,1000HL,1.0,INDX,0000-00-00,2024-03-15,Active,2474.0,2013-12-31,1000.0,
931646.INDX,"09:31-11:30,13:01-15:00",0.0,中证沪港深新消费指数,,SHSXXF,1.0,INDX,0000-00-00,2021-04-07,Active,1916.0,2014-12-31,1000.0,
931647.INDX,"09:31-11:30,13:01-15:00",0.0,中证兴银理财均衡300指数,,XYLCJH300,1.0,INDX,0000-00-00,2021-03-05,Active,1894.0,2004-12-31,1000.0,
931648.INDX,"09:31-11:30,13:01-15:00",0.0,中证500ESG基准指数,,500ESG,1.0,INDX,0000-00-00,2021-04-12,Active,1927.0,2017-06-30,1000.0,
931649.INDX,"09:31-11:30,13:01-15:00",0.0,中证500ESG领先指数,,500ESGLX,1.0,INDX,0000-00-00,2021-04-12,Active,1923.0,2017-06-30,1000.0,
931650.INDX,"09:31-11:30,13:01-15:00",0.0,中证800ESG基准指数,,800ESG,1.0,INDX,0000-00-00,2022-07-08,Active,2104.0,2017-06-30,1000.0,
931651.INDX,"09:31-11:30,13:01-15:00",0.0,中证800ESG领先指数,,800ESGLX,1.0,INDX,0000-00-00,2021-04-12,Active,1925.0,2017-06-30,1000.0,
931652.INDX,"09:31-11:30,13:01-15:00",0.0,中证厦门发展主题指数,,XMZS,1.0,INDX,0000-00-00,2021-04-07,Active,1917.0,2012-12-31,1000.0,
931653.INDX,"09:31-11:30,13:01-15:00",0.0,中证可转换债券偏股策略指数,,ZZPGCL,1.0,INDX,0000-00-00,2021-03-25,Active,1902.0,2016-12-31,100.0,
931656.INDX,"09:31-11:30,13:01-15:00",0.0,中证全球算力主题指数,,QQSL,1.0,INDX,0000-00-00,2025-09-24,Active,2739.0,2018-12-28,1000.0,
931657.INDX,"09:31-11:30,13:01-15:00",0.0,中证精选市场算力主题指数,,JXSCSL,1.0,INDX,0000-00-00,2025-02-27,Active,2615.0,2018-12-28,1000.0,
931660.INDX,"09:31-11:30,13:01-15:00",0.0,中证东盟80指数,,ZZDM80,1.0,INDX,0000-00-00,2011-08-12,Active,83.0,2004-12-31,1000.0,
931661.INDX,"09:31-11:30,13:01-15:00",0.0,中证500ESG价值指数,,500ESGJZ,1.0,INDX,0000-00-00,2021-04-12,Active,1924.0,2017-06-30,1000.0,
931662.INDX,"09:31-11:30,13:01-15:00",0.0,中证800ESG价值指数,,800ESGJZ,1.0,INDX,0000-00-00,2021-04-12,Active,1926.0,2017-06-30,1000.0,
931663.INDX,"09:31-11:30,13:01-15:00",0.0,中证沪港深消费龙头指数,,SHSXFLT,1.0,INDX,0000-00-00,2015-03-13,Active,616.0,2014-12-31,1000.0,
931664.INDX,"09:31-11:30,13:01-15:00",0.0,中证动力电池指数,,DLDC,1.0,INDX,0000-00-00,2021-04-07,Active,1915.0,2014-12-31,1000.0,
931665.INDX,"09:31-11:30,13:01-15:00",0.0,中证常州指数,,CSCZ,1.0,INDX,0000-00-00,2021-04-09,Active,1918.0,2014-12-31,1000.0,
931666.INDX,"09:31-11:30,13:01-15:00",0.0,中证宁波综合指数,,NBZZ,1.0,INDX,0000-00-00,2021-11-25,Active,2013.0,2010-12-31,1000.0,
931667.INDX,"09:31-11:30,13:01-15:00",0.0,中证800ESG债券指数,,800ESGZQ,1.0,INDX,0000-00-00,2021-03-25,Active,1900.0,2017-06-30,100.0,
931668.INDX,"09:31-11:30,13:01-15:00",0.0,中证800ESG信用债指数,,800ESGXYZ,1.0,INDX,0000-00-00,2021-03-25,Active,1901.0,2017-06-30,100.0,
931669.INDX,"09:31-11:30,13:01-15:00",0.0,中证精选市场生物科技指数,,JXSCSWKJ,1.0,INDX,0000-00-00,2025-02-27,Active,2613.0,2018-12-28,1000.0,
931670.INDX,"09:31-11:30,13:01-15:00",0.0,中证医疗优势50指数,,YL50,1.0,INDX,0000-00-00,2015-04-08,Active,683.0,2015-12-31,1000.0,
931671.INDX,"09:31-11:30,13:01-15:00",0.0,中证新能源汽车优势30指数,,XNYCYS30,1.0,INDX,0000-00-00,2021-04-29,Active,1931.0,2014-12-31,1000.0,
931672.INDX,"09:31-11:30,13:01-15:00",0.0,中证风电产业指数,,FDCY,1.0,INDX,0000-00-00,2021-04-29,Active,1929.0,2014-12-31,1000.0,
931673.INDX,"09:31-11:30,13:01-15:00",0.0,中证沪港深风电产业指数,,SHSFDCY,1.0,INDX,0000-00-00,2021-04-29,Active,1930.0,2014-12-31,1000.0,
931674.INDX,"09:31-11:30,13:01-15:00",0.0,中证中票短融0-1年AAA指数,,ZPDR0-1AAA,1.0,INDX,0000-00-00,2021-03-05,Active,1895.0,2016-12-31,100.0,
931675.INDX,"09:31-11:30,13:01-15:00",0.0,中证中票短融0-1年高等级指数,,ZPDR0-1GDJ,1.0,INDX,0000-00-00,2021-03-05,Active,1896.0,2016-12-31,100.0,
931676.INDX,"09:31-11:30,13:01-15:00",0.0,中证中票短融0-3年AAA指数,,ZPDR0-3AAA,1.0,INDX,0000-00-00,2021-03-05,Active,1897.0,2016-12-31,100.0,
931677.INDX,"09:31-11:30,13:01-15:00",0.0,中证中票短融0-3年高等级指数,,ZPDR0-3GDJ,1.0,INDX,0000-00-00,2021-03-05,Active,1898.0,2016-12-31,100.0,
931678.INDX,"09:31-11:30,13:01-15:00",0.0,中证目标风险保守指数,,MBBS,1.0,INDX,0000-00-00,2021-04-09,Active,1919.0,2005-12-30,1000.0,
931679.INDX,"09:31-11:30,13:01-15:00",0.0,中证目标风险稳健指数,,MBWJ,1.0,INDX,0000-00-00,2021-04-09,Active,1920.0,2005-12-30,1000.0,
931680.INDX,"09:31-11:30,13:01-15:00",0.0,中证目标风险平衡指数,,MBPH,1.0,INDX,0000-00-00,2021-04-09,Active,1921.0,2005-12-30,1000.0,
931681.INDX,"09:31-11:30,13:01-15:00",0.0,中证目标风险积极指数,,MBJJ,1.0,INDX,0000-00-00,2021-04-09,Active,1922.0,2005-12-30,1000.0,
931682.INDX,"09:31-11:30,13:01-15:00",0.0,中证酒主题指数,,JZT,1.0,INDX,0000-00-00,2009-06-16,Active,39.0,2004-12-31,1000.0,
931683.INDX,"09:31-11:30,13:01-15:00",0.0,中证沪港深酒主题指数,,SHSJZT,1.0,INDX,0000-00-00,2012-12-21,Active,182.0,2014-12-31,1000.0,
931684.INDX,"09:31-11:30,13:01-15:00",0.0,中证智选300价值策略指数,,300JZCL,1.0,INDX,0000-00-00,2024-05-17,Active,2493.0,2010-12-31,1000.0,
931685.INDX,"09:31-11:30,13:01-15:00",0.0,中证智选300成长策略指数,,300CZCL,1.0,INDX,0000-00-00,2024-05-17,Active,2494.0,2010-12-31,1000.0,
931686.INDX,"09:31-11:30,13:01-15:00",0.0,中证1000ESG领先指数,,1000ESGLX,1.0,INDX,0000-00-00,2024-03-28,Active,2478.0,2017-06-30,1000.0,
931687.INDX,"09:31-11:30,13:01-15:00",0.0,中证证券时报主板价值100指数,,ZQSBJZ100,1.0,INDX,0000-00-00,2021-05-14,Active,1938.0,2007-06-29,1000.0,
931688.INDX,"09:31-11:30,13:01-15:00",0.0,中证算力基础设施主题指数,,ZZSL,1.0,INDX,0000-00-00,2022-07-21,Active,2164.0,2019-12-31,1000.0,
931689.INDX,"09:31-11:30,13:01-15:00",0.0,中证2年恒定久期国开债指数,,2NJQGKZ,1.0,INDX,0000-00-00,2021-05-14,Active,1932.0,2007-12-31,100.0,
931690.INDX,"09:31-11:30,13:01-15:00",0.0,中证3年恒定久期国开债指数,,3NJQGKZ,1.0,INDX,0000-00-00,2021-05-14,Active,1933.0,2007-12-31,100.0,
931691.INDX,"09:31-11:30,13:01-15:00",0.0,中证7年恒定久期国开债指数,,7NJQGKZ,1.0,INDX,0000-00-00,2021-05-14,Active,1934.0,2007-12-31,100.0,
931692.INDX,"09:31-11:30,13:01-15:00",0.0,中证2年恒定久期政策性金融债指数,,2NJQZJZ,1.0,INDX,0000-00-00,2021-05-14,Active,1935.0,2007-12-31,100.0,
931693.INDX,"09:31-11:30,13:01-15:00",0.0,中证3年恒定久期政策性金融债指数,,3NJQZJZ,1.0,INDX,0000-00-00,2021-05-14,Active,1936.0,2007-12-31,100.0,
931694.INDX,"09:31-11:30,13:01-15:00",0.0,中证7年恒定久期政策性金融债指数,,7NJQZJZ,1.0,INDX,0000-00-00,2021-05-14,Active,1937.0,2007-12-31,100.0,
931695.INDX,"09:31-11:30,13:01-15:00",0.0,中证成渝地区双城经济圈成份指数,,CYJJQ,1.0,INDX,0000-00-00,2021-04-29,Active,1928.0,2011-12-30,1000.0,
931696.INDX,"09:31-11:30,13:01-15:00",0.0,中证科技优势成长50策略指数,,KJ50CL,1.0,INDX,0000-00-00,2021-07-12,Active,1961.0,2008-12-31,1000.0,
931697.INDX,"09:31-11:30,13:01-15:00",0.0,中证消费优势成长50策略指数,,XF50CL,1.0,INDX,0000-00-00,2021-07-12,Active,1962.0,2008-12-31,1000.0,
931698.INDX,"09:31-11:30,13:01-15:00",0.0,中证医药优势成长50策略指数,,YY50CL,1.0,INDX,0000-00-00,2021-07-12,Active,1963.0,2008-12-31,1000.0,
931699.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债隐含评级AA+以上指数,,XYZYHAA+YS,1.0,INDX,0000-00-00,2021-06-01,Active,1939.0,2016-12-31,100.0,
931700.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债隐含评级AA以上指数,,XYZYHAAYS,1.0,INDX,0000-00-00,2021-06-01,Active,1940.0,2016-12-31,100.0,
931701.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债0-1年隐含评级AA+以上指数,,XYZ0-1YHAA+YS,1.0,INDX,0000-00-00,2021-06-01,Active,1941.0,2016-12-31,100.0,
931702.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债1-3年隐含评级AA+以上指数,,XYZ1-3YHAA+YS,1.0,INDX,0000-00-00,2021-06-01,Active,1943.0,2016-12-31,100.0,
931703.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债1-5年隐含评级AA+以上指数,,XYZ1-5YHAA+YS,1.0,INDX,0000-00-00,2021-06-01,Active,1945.0,2016-12-31,100.0,
931704.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债3-5年隐含评级AA+以上指数,,XYZ3-5YHAA+YS,1.0,INDX,0000-00-00,2021-06-01,Active,1948.0,2016-12-31,100.0,
931705.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债0-1年隐含评级AA以上指数,,XYZ0-1YHAAYS,1.0,INDX,0000-00-00,2021-06-01,Active,1942.0,2016-12-31,100.0,
931706.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债1-3年隐含评级AA以上指数,,XYZ1-3YHAAYS,1.0,INDX,0000-00-00,2021-06-01,Active,1944.0,2016-12-31,100.0,
931707.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债1-5年隐含评级AA以上指数,,XYZ1-5YHAAYS,1.0,INDX,0000-00-00,2021-06-01,Active,1946.0,2016-12-31,100.0,
931708.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债3-5年隐含评级AA以上指数,,XYZ3-5YHAAYS,1.0,INDX,0000-00-00,2021-06-01,Active,1947.0,2016-12-31,100.0,
931709.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债0-1年隐含评级AA+以上利差策略指数,,XYZ0-1YHAA+YSLCCL,1.0,INDX,0000-00-00,2021-07-09,Active,1953.0,2016-12-31,100.0,
931710.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债1-3年隐含评级AA+以上利差策略指数,,XYZ1-3YHAA+YSLCCL,1.0,INDX,0000-00-00,2021-07-09,Active,1954.0,2016-12-31,100.0,
931711.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债1-5年隐含评级AA+以上利差策略指数,,XYZ1-5YHAA+YSLCCL,1.0,INDX,0000-00-00,2021-07-09,Active,1955.0,2016-12-31,100.0,
931712.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债3-5年隐含评级AA+以上利差策略指数,,XYZ3-5YHAA+YSLCCL,1.0,INDX,0000-00-00,2021-07-09,Active,1956.0,2016-12-31,100.0,
931713.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债0-1年隐含评级AA以上利差策略指数,,XYZ0-1YHAAYSLCCL,1.0,INDX,0000-00-00,2021-07-09,Active,1957.0,2016-12-31,100.0,
931714.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债1-3年隐含评级AA以上利差策略指数,,XYZ1-3YHAAYSLCCL,1.0,INDX,0000-00-00,2021-07-09,Active,1958.0,2016-12-31,100.0,
931715.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债1-5年隐含评级AA以上利差策略指数,,XYZ1-5YHAAYSLCCL,1.0,INDX,0000-00-00,2021-07-09,Active,1959.0,2016-12-31,100.0,
